AAM,Conversion
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.1525
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0665
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.032
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0799999999999999
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0705
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.051
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.4175
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0475
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0025
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.5255
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0339999999999999
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0339999999999999
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.041
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0274999999999999
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.074
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0059999999999999
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0245
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.177
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.024
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.009
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.2585
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.04
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0109999999999999
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.137
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.1575
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0549999999999999
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.4679999999999999
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.097
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.1694999999999999
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.5305
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.1244999999999999
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0285
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0049999999999999
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.023
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.15
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.4055
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.025
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.1095
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.008
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0534999999999999
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0445
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.1654
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.031
[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][O:12][P:13](=[O:14])([OH:15])[OH:16])[O:17]2)[c:18](=[O:19])[n:20]1.[OH2:21]>>[NH2:1][c:2]1[cH:3][cH:4][n:5]([C@H:6]2[CH2:7][C@H:8]([OH:9])[C@@H:10]([CH2:11][OH:12])[O:17]2)[c:18](=[O:19])[n:20]1.[P:13](=[O:14])([OH:15])([OH:16])[OH:21],0.0
